529.0;Set
856.0;Blouse
399.0;kurta
507.0;Set
799.0;Set
329.0;Set
631.0;kurta
523.0;kurta
599.0;Set
399.0;Top
0;Western Dress
1133.0;Set
730.0;Western Dress
518.0;Western Dress
735.0;kurta
487.0;kurta
589.0;Set
540.0;Top
0;Top
499.0;Set
1447.0;Set
824.0;Top
735.0;Set
371.0;Blouse
533.0;Set
654.0;kurta
418.0;Set
725.0;Set
399.0;Set
735.0;Set
574.0;Western Dress
1186.0;Set
399.0;kurta
0.0;Set
434.0;Top
342.0;Western Dress
1187.0;Western Dress
824.0;Western Dress
599.0;Set
654.0;Set
518.0;Set
650.0;kurta
495.0;Set
665.0;kurta
424.0;Western Dress
278.1;Set
516.0;Western Dress
791.0;Set
471.0;kurta
1099.0;Set
309.52;Top
390.0;Western Dress
1301.0;kurta
653.0;Set
885.0;kurta
475.24;kurta
1299.0;Set
286.0;kurta
1201.0;Set
291.0;Set
791.0;kurta
469.0;Western Dress
641.0;kurta
625.0;Top
754.0;Set
735.0;kurta
0;kurta
380.0;kurta
0.0;Western Dress
788.57;Set
379.0;Top
301.0;kurta
709.0;Top
788.0;Top
435.0;kurta
355.0;Set
771.0;Set
969.0;Set
469.0;kurta
569.0;Top
634.29;Set
487.0;Set
1364.0;Set
459.0;Western Dress
635.0;kurta
471.0;kurta
495.0;kurta
487.0;Top
507.0;Top
771.0;kurta
855.0;Set
794.0;kurta
702.0;Set
545.0;Western Dress
824.0;kurta
688.0;kurta
1115.0;Set
1186.0;Western Dress
696.0;kurta
832.0;kurta
496.0;kurta
360.0;kurta
487.0;Set
764.0;Set
569.0;kurta
636.0;kurta
641.0;kurta
562.0;Set
715.0;kurta
744.0;Set
295.0;Western Dress
534.0;Set
527.0;kurta
471.0;Set
0;Set
499.0;Set
666.0;Set
380.0;Set
1399.0;kurta
1149.0;kurta
371.0;Set
0;kurta
426.0;Set
375.0;Set
735.0;kurta
560.0;kurta
426.0;kurta
309.0;Set
1036.0;Set
1133.0;kurta
1186.0;Set
562.0;Set
0;Set
399.0;kurta
1164.0;Set
0;Western Dress
487.0;Set
0;Set
850.0;Set
492.0;Western Dress
799.0;Top
625.0;Top
544.0;Set
771.0;Set
